stem,confidence_threshold,profile_cosine_similarity,jensen_shannon_distance,dominant_pitch_class_match,symbolic_dominant_pitch_class,audio_dominant_pitch_class,symbolic_template_label,audio_template_label,descriptive_exact_label_agreement,descriptive_tonic_agreement,descriptive_mode_agreement,symbolic_pc_0,symbolic_pc_1,symbolic_pc_2,symbolic_pc_3,symbolic_pc_4,symbolic_pc_5,symbolic_pc_6,symbolic_pc_7,symbolic_pc_8,symbolic_pc_9,symbolic_pc_10,symbolic_pc_11,audio_pc_0,audio_pc_1,audio_pc_2,audio_pc_3,audio_pc_4,audio_pc_5,audio_pc_6,audio_pc_7,audio_pc_8,audio_pc_9,audio_pc_10,audio_pc_11
child3,0.25,0.98668840805548,0.10680615432388138,True,5,5,F major,F minor,False,True,False,0.032881806108897745,0.04467463479415678,0.050517928286852566,0.029641434262948303,0.09428950863213789,0.22911022576361245,0.14177954847277566,0.17460823373173978,0.03952191235059752,0.10571049136786176,0.057264276228419696,0.0,0.010300071327785149,0.05821844339308893,0.04799125179242481,0.03372062723815605,0.12222027284868606,0.20508131810207503,0.14539147349194254,0.16863227704046913,0.07207457102837785,0.08859189750501767,0.04777779623197681,0.0
child4,0.25,0.9729611914125237,0.21069753198263086,True,8,8,F minor,C# major,False,False,False,0.0,0.0,0.0956731379266592,0.027280801928689227,0.06712346148965853,0.15454891511229524,0.16292348686714883,0.11153406928054813,0.23791397030833655,0.0,0.14300215708666428,0.0,0.0,0.02886298843114234,0.06702296924932827,0.025550539423193932,0.0786455472007137,0.1380035375626553,0.19210836535733902,0.12287220766436734,0.21536616422747729,0.04273782948375657,0.08882985140002626,0.0
child5,0.25,0.9860607823185826,0.1644926001597682,True,6,6,Eb minor,Eb minor,True,True,True,0.0,0.0,0.0,0.15987701767870874,0.0221096893792106,0.019984627209838755,0.2826332685264728,0.18501605100149204,0.17619930370303377,0.0620337297101777,0.09214631279106564,0.0,0.0,0.0,0.006081777654625386,0.13509200284052264,0.05679673080950415,0.05313746347042896,0.2611018405191773,0.1893325095920937,0.14795423496308252,0.07413766784895726,0.06045635089708124,0.015909421404526863
child6,0.25,0.9909209109690912,0.08185051872918399,True,11,11,B minor,B minor,True,True,True,0.05237315875613721,0.12623274161735698,0.16039279869067102,0.09098157706995678,0.05761886776616745,0.09744429057031354,0.023458810692853282,0.0,0.04947752738260105,0.08766628897561798,0.08414117252087808,0.17021276595744658,0.0885852294323809,0.12249796014850953,0.14209703427275508,0.09150651144236367,0.05309700597998894,0.09193774556465974,0.022705543813311364,0.0037027114071905066,0.03706410301201593,0.09285286718948824,0.0921442001445317,0.1618090875928044
child7,0.25,0.9917615330565622,0.15442674173033505,True,7,7,E minor,E minor,True,True,True,0.06360529053351162,0.0,0.013635012631891968,0.01043988705602617,0.15266012780502303,0.0,0.08634269579432305,0.271251300341804,0.10581067023331846,0.18234507356219348,0.05175360380442858,0.06215633823747959,0.053060502292795755,0.005195017184058983,0.005573425973245438,0.031467370825655094,0.12782780858920467,0.027214673971514496,0.07461883111001119,0.26351965879724787,0.12262045726044797,0.1667712219843222,0.05107648882265438,0.07105454318884195
child8,0.25,0.9902077476224008,0.12276853522286058,True,4,4,E minor,E minor,True,True,True,0.052177843789351384,0.007167995867101296,0.024474508411094113,0.07810532433566889,0.2710600238933196,0.09395886474443838,0.20451390010009382,0.09641277323948237,0.10484001162377699,0.033095476413418964,0.034193277582254294,0.0,0.029089723915999528,0.012652701877925988,0.023081281035860147,0.09162171274895378,0.25495674842424215,0.10116542654195092,0.17739168948559028,0.11368452803156974,0.09933477468230695,0.06103718520108581,0.023220227921033225,0.012764000133481503
child9,0.25,0.9920489239224638,0.10414155667406513,True,6,6,F# minor,F# minor,True,True,True,0.0,0.058723000237360476,0.09323522430572023,0.0,0.06688820318063142,0.19169238072632325,0.2105862805601711,0.1930215998101115,0.044481367196771954,0.08901020650367901,0.052361737479230945,0.0,0.0,0.07580055682828182,0.06824295885783278,0.011162614360823888,0.0785040029256399,0.19918629400371987,0.20551578878113066,0.17071906544243998,0.06462021730741863,0.08825040445190771,0.03799809704080478,0.0
q1,0.25,0.982381466169257,0.20800174513283712,False,0,2,F major,D minor,False,False,False,0.2690625268033279,0.0283900849129429,0.2549961403207822,0.041941847499785634,0.09674929239214333,0.21091002658890132,0.0,0.011235955056179794,0.05901020670726467,0.027703919718672303,0.0,0.0,0.23161970316340574,0.04922540803671125,0.2621015816728938,0.03160680858944462,0.10967414579496748,0.17253146978937164,0.0023463270408777227,0.017530666434893608,0.019503925668915522,0.0515309146012888,0.015419853258930158,0.036909195948299625
q102,0.25,0.9822214720794952,0.15581106900672806,True,2,2,D major,D major,True,True,True,0.021456586941475026,0.0992463277705145,0.3051988002768592,0.043259247865877044,0.196993001615012,0.014650465277243688,0.0710605244943474,0.12120279935399521,0.0,0.0973236945320311,0.0,0.02960855187264474,0.029832910913409987,0.10175775613663422,0.2534709140412166,0.09062054033690335,0.16429689644057835,0.043820486470657484,0.07436314712278144,0.11781421268508885,0.015799572179084197,0.07950774330932782,0.0013591297377688622,0.02735669062654885
q14,0.25,0.9809596124455445,0.15319727307209513,True,7,7,C major,C major,True,True,True,0.20229643264089783,0.04268559908843877,0.10298886843719862,0.05828731703041477,0.16416863879393476,0.10167411692523437,0.0,0.24953983697081233,0.020948374090630256,0.0,0.025944429836094313,0.03146638618634393,0.16751288370898734,0.062042193070691753,0.13592786462749226,0.04695148418008572,0.16641311531347341,0.10606712263462878,0.012550363832372216,0.19190810370405964,0.024456654909525328,0.018956438133485024,0.029137156556507292,0.03807661932869125
