time,midi,confidence,rms,spectral_flux
0.94,60.56637986633199,0.9345353245735168,0.2604652941226959,0.01742982673102608
0.95,60.51471009821797,0.9345353245735168,0.2518855333328247,0.02908005527189006
0.96,60.51471009821797,0.9345353245735168,0.23426176607608795,0.03020912722256469
0.97,60.51471009821797,0.9345353245735168,0.22941777110099792,0.010553065658704577
0.98,60.51471009821797,0.9327373504638672,0.24871018528938293,0.07915612697208367
0.99,60.48306219056043,0.9327373504638672,0.2558279037475586,0.08439567519271705
1.0,60.477631301817695,0.9327373504638672,0.2628823220729828,0.07072375250204618
1.01,60.477631301817695,0.9327373504638672,0.2713659703731537,0.03804714729200115
1.02,60.477631301817695,0.9327373504638672,0.25944724678993225,0.015427432307535915
1.03,60.48306219056043,0.957082748413086,0.2560211718082428,0.010853638610925372
1.04,60.53375335062911,0.9618470668792723,0.2590070068836212,0.011264276732762837
1.05,60.53375335062911,0.9618470668792723,0.26711487770080566,0.024829499255773334
1.06,60.53375335062911,0.9618470668792723,0.2799071967601776,0.022991621581533395
1.07,60.66353450698803,0.9655905961990356,0.28574657440185547,0.014969226354503897
1.08,60.76111714046847,0.9655905961990356,0.2846725285053253,0.018703418950860647
1.09,60.76406403975278,0.957082748413086,0.28673574328422546,0.014960110033470052
1.1,60.78324623468367,0.9565874338150024,0.2882135510444641,0.016306980704131998
1.11,60.79140472738618,0.9560918211936952,0.285881370306015,0.0240375568139168
1.12,60.918147814817466,0.9560918211936952,0.2814842760562897,0.010231804852342914
1.13,60.97179295695513,0.9539511799812316,0.28278136253356934,0.00752989234144774
1.14,60.99270686838234,0.9539101719856262,0.27969616651535034,0.006740752578484108
1.15,60.99563558446543,0.9530999064445496,0.2802654504776001,0.009760359197338253
1.16,60.999442556055,0.952483057975769,0.27632343769073486,0.01492834498176417
1.17,61.01321462574888,0.952483057975769,0.2763972878456116,0.00586640964765501
1.18,61.06756326726932,0.9530999064445496,0.2778889238834381,0.0069570336169892995
1.19,61.08857426571137,0.9530999064445496,0.28231844305992126,0.0102687078022982
1.2,61.08857426571137,0.953493595123291,0.28333213925361633,0.009806095507675673
1.21,61.08857426571137,0.953493595123291,0.285407155752182,0.017510418647609004
1.22,61.08857426571137,0.953493595123291,0.28844428062438965,0.010682886955832829
1.23,61.08857426571137,0.953493595123291,0.2863762378692627,0.015626100542486164
1.24,61.08857426571137,0.953493595123291,0.28106579184532166,0.02525438660406144
1.25,61.08857426571137,0.953493595123291,0.26752969622612,0.03346479409923782
1.26,60.97107699873056,0.9475328922271729,0.25466036796569824,0.031728206087406015
1.27,60.93868473292036,0.9457566738128662,0.2390250265598297,0.04298771827492826
1.28,60.71252636161462,0.932671844959259,0.2389529049396515,0.052744580692496275
1.29,60.60083908071229,0.8988632559776306,0.24759449064731598,0.10431391800706288
1.3,60.46626708224771,0.8843643665313721,0.2285047024488449,0.04255847733548772
1.31,60.26442106560088,0.7088046073913574,0.22464124858379364,0.03549447297423179
1.32,59.83358129370626,0.4221395254135132,0.2015182375907898,0.14991852964971508
1.33,59.51702072347322,0.3251086473464966,0.17906741797924042,0.0890717769687341
1.34,59.097942399613785,0.223400205373764,0.15356403589248657,0.08196993069210833
1.35,59.02796199905569,0.2198190540075302,0.142507866024971,0.13069290101303782
1.36,59.02796199905569,0.2198190540075302,0.16688799858093262,0.0337280927529442
1.37,59.02796199905569,0.2198190540075302,0.1913239061832428,0.0948145490860069
1.38,58.98295264579451,0.2198190540075302,0.1858229786157608,0.07413750423020239
1.39,58.98295264579451,0.3082855641841888,0.18091705441474915,0.05155138154722132
1.4,58.98295264579451,0.3107186257839203,0.1826719343662262,0.05219852027012468
1.41,59.03295748355359,0.3251086473464966,0.15049076080322266,0.07483341811513905
1.42,59.080473801287,0.4483304023742676,0.11763285845518112,0.03773675667065845
1.43,59.080473801287,0.5130024552345276,0.11841614544391632,0.02412213624502171
1.44,59.080473801287,0.777954638004303,0.11580248922109604,0.04949349482980135
1.45,59.03295748355359,0.8782712817192078,0.11333443224430084,0.016976084967981076
1.46,58.98295264579451,0.8901814818382263,0.10854793339967728,0.022626360984396143
1.47,58.97094264944344,0.9159712195396424,0.10761205106973648,0.029414999856418784
1.48,58.91629018661985,0.9224748611450196,0.10324106365442276,0.012856556365626567
1.49,58.8822038464423,0.9224748611450196,0.1054208055138588,0.009875955398380832
1.5,58.8615142513378,0.9224748611450196,0.10590949654579163,0.01713791360747247
1.51,58.849450978159965,0.9224748611450196,0.1077595055103302,0.014302837381105387
1.52,58.849450978159965,0.9236236810684204,0.10846205800771713,0.016874270614207862
1.53,58.849450978159965,0.9274558424949646,0.1105266660451889,0.010236957028636487
1.54,58.8615142513378,0.9274558424949646,0.11184415221214294,0.015572963839939384
1.55,58.8615142513378,0.9185566902160645,0.10765526443719864,0.018861566073743823
1.56,59.006739154039465,0.916377067565918,0.09705469012260437,0.0236039923553586
1.57,59.02249713784392,0.9163321256637572,0.08332645148038864,0.03745249688624537
1.58,59.05189796615314,0.8955546021461487,0.06465994566679001,0.06449714370255685
1.59,59.08935397686561,0.8475306034088135,0.04006233066320419,0.02861128450356719
1.6,59.11004428853687,0.7377137541770935,0.023086518049240112,0.036742618325071655
1.61,59.12088212520257,0.6152041554450989,0.01351241022348404,0.07146798534725111
1.62,59.12122630848489,0.5323536992073059,0.013935263268649578,0.055303041741416356
1.63,59.19142396373769,0.4633667469024658,0.013530826196074486,0.02707696455602573
1.64,59.1949890058316,0.3285665512084961,0.013435067608952522,0.029523528633359383
1.65,59.23000268703488,0.143681138753891,0.013029760681092739,0.026650037603443505
1.66,59.2554415594447,0.0712650045752525,0.011722664348781109,0.07040326556855118
1.67,59.48769999377307,0.0276243668049573,0.013196151703596115,0.03112143188569562
1.68,59.69230249304805,0.012769223190844,0.02598821371793747,0.046683406408845794
1.69,59.98662120514862,0.0043366583995521,0.026409804821014404,0.040447102710784485
1.7,60.32315220563193,0.0043366583995521,0.02696051076054573,0.026638971579643525
1.71,60.76889393724641,0.0043366583995521,0.047662001103162766,0.03675717866779927
1.72,61.01425451702974,0.0043366583995521,0.048418477177619934,0.047209960092174555
1.73,61.35047698763936,0.0043366583995521,0.0811787024140358,0.010068197876411123
1.74,61.584783794010086,0.006803841330111,0.1442432552576065,0.06283834873569252
1.75,61.68278608941996,0.5059095025062561,0.20114168524742126,0.11019113218577484
1.76,61.758567779850665,0.6406738758087158,0.2157013714313507,0.0896655800244421
1.77,61.758567779850665,0.8063778877258301,0.22862806916236877,0.048171272620022326
1.78,61.758567779850665,0.8757361173629761,0.22353410720825195,0.06870647282971747
1.79,61.758567779850665,0.8834099173545837,0.19267524778842926,0.0848662589266382
1.8,61.68278608941996,0.8917018175125122,0.17538493871688843,0.03708578841309588
1.81,61.51183925987513,0.8988645076751709,0.16851010918617249,0.04083582955030854
1.82,61.1398778076812,0.9082990884780884,0.16698504984378815,0.028119953296849937
1.83,61.00316102748778,0.9228965044021606,0.1653842180967331,0.02172883751608336
1.84,60.97860167170575,0.9393171072006226,0.16650040447711945,0.01364741170169599
1.85,60.938239036143685,0.9397528767585754,0.16803500056266785,0.012821226563591505
1.86,60.936167256292485,0.9471653699874878,0.1706364005804062,0.010318678628618346
1.87,60.936167256292485,0.950369119644165,0.17441628873348236,0.007554103828088846
1.88,60.936167256292485,0.950369119644165,0.18080103397369385,0.016624424762577944
1.89,60.936167256292485,0.950369119644165,0.18783330917358398,0.026359543166546744
1.9,60.936167256292485,0.950369119644165,0.19500485062599182,0.03733979024594504
1.91,60.98402076963407,0.950369119644165,0.20380109548568726,0.02064419700337684
1.92,61.07037683820646,0.950369119644165,0.21211667358875275,0.018280157492405847
1.93,61.16513473351057,0.9500816464424132,0.2200860232114792,0.02031998662275182
1.94,61.24530124851223,0.9500816464424132,0.22661086916923523,0.021538988342037168
1.95,61.41017024278406,0.9500816464424132,0.23316340148448944,0.018918839410499315
1.96,61.450852698904775,0.9455417394638062,0.23837170004844666,0.01570389165158717
1.97,61.5657357096009,0.9452717304229736,0.24428218603134155,0.016865827004982105
1.98,61.5840927431939,0.9452717304229736,0.24490715563297272,0.0166895005817777
1.99,61.60839378259845,0.9452717304229736,0.2461455762386322,0.02122846225244318
2.0,61.60839378259845,0.9396538138389589,0.23258206248283386,0.013408512669263038
2.01,61.67351551425646,0.8987778425216675,0.21654057502746582,0.023814459151525826
2.02,61.6995788812625,0.8957152366638184,0.20455127954483032,0.043493493543335766
2.03,61.70405957777958,0.8957152366638184,0.18767212331295013,0.03873885909875955
2.04,61.72999297739784,0.8957152366638184,0.17948047816753387,0.03472097953797143
2.05,61.860248490887095,0.8957152366638184,0.1878868192434311,0.05130829553997241
2.06,61.96517389594767,0.8987778425216675,0.18714803457260132,0.04036692015892892
2.07,62.0050095465456,0.9069920182228088,0.18306484818458557,0.02512513198272913
2.08,62.27664095729661,0.9256829023361206,0.18227171897888184,0.02261778965386786
2.09,62.36310845628121,0.9287749528884888,0.17985717952251434,0.026270455994571115
2.1,62.36508326924141,0.9406486749649048,0.1762329339981079,0.02644095516843484
2.11,62.4400930262368,0.9406530857086182,0.17665164172649384,0.027209328281387765
2.12,62.50368782812189,0.9406947493553162,0.1763073205947876,0.01691728217981531
2.13,62.7782257233449,0.9406947493553162,0.17677800357341766,0.012721011590151519
2.14,62.84341000224374,0.9414460062980652,0.19972622394561768,0.024913181961269244
2.15,62.85098222968372,0.9414460062980652,0.22432489693164825,0.05846073222629755
2.16,62.94692211095167,0.9498084187507628,0.23672603070735931,0.0780413317050287
2.17,62.94692211095167,0.9504864811897278,0.2456371784210205,0.07421642687464572
2.18,62.94692211095167,0.9509841203689576,0.24665434658527374,0.03472096326494764
2.19,62.94879397321081,0.9509841203689576,0.22835011780261993,0.020396602452175342
2.2,62.94879397321081,0.9509841203689576,0.21261362731456757,0.011623359482331432
2.21,62.94879397321081,0.95340496301651,0.20558060705661774,0.011076089654646973
2.22,62.989762404794455,0.954963445663452,0.20225214958190918,0.014572487651641444
2.23,62.94495464902823,0.954963445663452,0.20286323130130768,0.015599527558340535
2.24,62.84521256125856,0.954963445663452,0.20599497854709625,0.007789235119117726
2.25,62.84521256125856,0.954963445663452,0.2102581411600113,0.005087632808411822
2.26,62.94495464902823,0.96243017911911,0.21465088427066803,0.006212730869002089
2.27,62.94495464902823,0.96243017911911,0.21929609775543213,0.009625772951434831
2.28,62.85642293716776,0.96243017911911,0.2224111557006836,0.012221154065753272
2.29,62.85642293716776,0.96243017911911,0.2227667272090912,0.01636932056101934
2.3,62.91082834950228,0.964423656463623,0.2250097543001175,0.01158858647795672
2.31,62.900098938937695,0.96679949760437,0.2255106121301651,0.009182152000049126
2.32,62.900098938937695,0.96679949760437,0.22153198719024658,0.007458642981295685
2.33,62.900098938937695,0.96679949760437,0.22003202140331268,0.01073970329981099
2.34,62.85642293716776,0.96679949760437,0.21918877959251404,0.012933667936299943
2.35,62.80537030674903,0.96679949760437,0.21849887073040009,0.00635039150994079
2.36,62.80537030674903,0.9659125804901124,0.2167806178331375,0.007600548894031317
2.37,62.77696662852399,0.964971363544464,0.21920084953308105,0.009497146851145256
2.38,62.74209703249852,0.9555139541625975,0.21859174966812134,0.02570196367861465
2.39,62.73624785089337,0.9551687240600586,0.21426169574260712,0.021003816711909658
2.4,62.68095632414186,0.9548155069351196,0.20901206135749817,0.02410745252446244
2.41,62.6680756212225,0.9511646032333374,0.20483236014842987,0.07137715020415018
2.42,62.6680756212225,0.9511646032333374,0.1946035623550415,0.02804831910913387
2.43,62.64617685969559,0.9511646032333374,0.18956558406352997,0.028899340988088697
2.44,62.482188903350966,0.9511646032333374,0.18567104637622833,0.010785373339738873
2.45,62.482188903350966,0.9511646032333374,0.18328507244586945,0.010209931655933225
2.46,62.482188903350966,0.9596758484840392,0.18153910338878632,0.009232136256153056
2.47,62.46387760092168,0.9606621861457824,0.1827975958585739,0.010701891942604718
2.48,62.45917585959533,0.965766668319702,0.18468882143497467,0.012657866334807064
2.49,62.45365266074322,0.966540515422821,0.18855874240398407,0.016223949182060046
2.5,62.45365266074322,0.967132806777954,0.19218696653842926,0.009655678017963687
2.51,62.48037614302952,0.9674702882766724,0.1949315071105957,0.008261778782392423
2.52,62.48037614302952,0.9674853682518004,0.19853679835796356,0.008438968934334065
2.53,62.48037614302952,0.9674853682518004,0.20201396942138672,0.009112414499435978
2.54,62.45365266074322,0.9674853682518004,0.2036059945821762,0.011700650750336711
2.55,62.41653391184552,0.9682527780532836,0.20436887443065643,0.007068769259779134
2.56,62.45365266074322,0.9682527780532836,0.20552147924900055,0.006779685734639409
2.57,62.48037614302952,0.9674853682518004,0.20474901795387268,0.016035730166352256
2.58,62.48037614302952,0.9674702882766724,0.20428740978240967,0.01419564400500876
2.59,62.41168928947395,0.9674702882766724,0.2051764279603958,0.010910708870346624
2.6,62.39635954967385,0.9625486731529236,0.20813238620758057,0.013364444347011778
2.61,62.35206402536522,0.9566405415534972,0.21062129735946655,0.005291648110189499
2.62,62.35340376058035,0.9566405415534972,0.21230295300483704,0.005401601403682219
2.63,62.35206402536522,0.9566405415534972,0.21456292271614075,0.007542552672640798
2.64,62.24167045338548,0.9566405415534972,0.21469098329544067,0.012541782746815892
2.65,62.219337187570495,0.9566405415534972,0.2146705687046051,0.007534184148530223
2.66,62.219337187570495,0.9566405415534972,0.21476756036281586,0.013928280873554312
2.67,62.24167045338548,0.9566405415534972,0.21779818832874298,0.01398545894094014
2.68,62.219337187570495,0.9566405415534972,0.21989795565605164,0.015466678991765232
2.69,62.19335673684692,0.9566405415534972,0.2228592336177826,0.012846258945190361
2.7,62.19335673684692,0.95405113697052,0.22493089735507965,0.01745248787938165
2.71,62.19335673684692,0.9488141536712646,0.22617271542549133,0.012279814261617495
2.72,62.19335673684692,0.9397673010826112,0.22875352203845978,0.011008259553818374
2.73,62.19335673684692,0.9308034181594848,0.23092065751552582,0.00942594055824372
2.74,62.19335673684692,0.9237917065620422,0.23178620636463165,0.012710093684113627
2.75,62.18403701491508,0.918566346168518,0.22672578692436218,0.020769424899431094
2.76,62.18229067735889,0.9160314798355104,0.20751723647117615,0.016677249577481783
2.77,62.148909084244565,0.9116538763046264,0.1861007660627365,0.03808437555484978
2.78,62.07230174361499,0.9116538763046264,0.16265611350536346,0.060031004858015664
2.79,62.057132817203644,0.9116538763046264,0.1402045637369156,0.11731880037954344
2.8,62.05520505516539,0.918566346168518,0.1302272230386734,0.0630936833116891
2.81,62.05520505516539,0.918566346168518,0.1386108547449112,0.015187890127677104
2.82,62.05520505516539,0.9203643798828124,0.1459135115146637,0.015914735179743792
2.83,62.05520505516539,0.9459674954414368,0.15217909216880798,0.02090353361489825
2.84,62.05520505516539,0.9469066262245178,0.15606822073459625,0.017424809980982805
2.85,62.15990201990432,0.9502394199371338,0.157762348651886,0.007880517356062499
2.86,62.16113193857088,0.9502394199371338,0.1569112092256546,0.008427597199820027
2.87,62.16616656414102,0.9516445994377136,0.15469083189964294,0.012370467785667291
2.88,62.20081850685878,0.9502394199371338,0.1531621813774109,0.00913926652030046
2.89,62.22856513560458,0.9502394199371338,0.15135128796100616,0.013457985025916459
2.9,62.20081850685878,0.9502394199371338,0.15496757626533508,0.013791092810132135
2.91,62.20081850685878,0.9482974410057068,0.17413032054901123,0.0581811908001683
2.92,62.26550045922487,0.9473534226417542,0.18516996502876282,0.08745280906029716
2.93,62.28178725275366,0.9473534226417542,0.196506530046463,0.057849410688259786
2.94,62.33778235256474,0.9473534226417542,0.20386682450771332,0.01687564453819057
2.95,62.34293167347831,0.9473534226417542,0.19961769878864288,0.013027243992049731
2.96,62.34293167347831,0.9473534226417542,0.19190680980682373,0.016957842149545363
2.97,62.34293167347831,0.9518020153045654,0.18737740814685822,0.012533426603295993
2.98,62.33709424918573,0.9540989995002748,0.18353548645973206,0.013831457341375569
2.99,62.33709424918573,0.9581971764564514,0.18126504123210907,0.009453399818117677
3.0,62.311157518844574,0.9581971764564514,0.18030022084712982,0.01696464349118253
3.01,62.28983202325138,0.9581971764564514,0.17872270941734314,0.014316975713906823
3.02,62.28983202325138,0.9596076607704164,0.1789848357439041,0.01120270725581222
3.03,62.28983202325138,0.9596076607704164,0.1789744794368744,0.013043518520618228
3.04,62.27019309450963,0.9581971764564514,0.1768646389245987,0.013003985765405868
3.05,62.19438859153245,0.958134651184082,0.1827429085969925,0.014064722607455993
3.06,62.15566080413823,0.954543113708496,0.1724059283733368,0.048704266339946366
3.07,62.13168080646987,0.9524864554405212,0.16016414761543274,0.0244567716747111
3.08,62.08807314979504,0.9128075242042542,0.14311444759368896,0.048834026777012506
3.09,62.01864096741459,0.9123477935791016,0.12275131791830063,0.0677594762998495
3.1,62.00977151578977,0.8656020760536194,0.08686567842960358,0.053602511001171096
3.11,61.88820186880422,0.8143611550331116,0.06427939236164093,0.02904980426332358
3.12,61.852471513911205,0.6929779648780823,0.04346110299229622,0.036452811587236865
3.13,61.82964832132354,0.5876701474189758,0.0296445544809103,0.06501419396589277
3.14,61.82964832132354,0.4791466295719147,0.022179625928401947,0.08986903683925554
3.15,61.82964832132354,0.4117567837238312,0.019244365394115448,0.03140883184958452
3.16,61.82964832132354,0.3983057737350464,0.018489595502614975,0.05426811606118884
3.17,61.7611600012782,0.3577245473861694,0.014733556658029556,0.07286226548005749
3.18,61.7611600012782,0.311795711517334,0.016517264768481255,0.06713936723358511
3.19,61.72722245728909,0.311795711517334,0.020153025165200233,0.07049778541068583
3.2,61.58180378589928,0.268302708864212,0.022508151829242706,0.02927495515164137
3.21,61.55953793717487,0.2558701038360595,0.022741688415408134,0.03974735725037674
3.22,61.55953793717487,0.1481617987155914,0.021579410880804062,0.024454869047976953
3.23,61.5491818401044,0.0990352556109428,0.02410748042166233,0.02900494110128777
3.24,61.5114950548672,0.0824190080165863,0.025037864223122597,0.04182134210795173
3.25,61.5114950548672,0.028932724148035,0.02441483363509178,0.03920453595209533
3.26,61.4698624370218,0.0007967978599481,0.024397481232881546,0.035089410814238255
3.27,61.4698624370218,0.0007967978599481,0.024962956085801125,0.02148314510023705
3.28,61.4698624370218,0.0007967978599481,0.021494939923286438,0.027880513815132943
3.29,61.46898683666899,0.0006394818192347,0.020136946812272072,0.03386069048195025
3.3,61.4698624370218,0.0006394818192347,0.020805422216653824,0.020626964368296866
3.31,61.4698624370218,0.0007967978599481,0.02272537164390087,0.024240709219052463
3.32,61.4698624370218,0.0008765285601839,0.02262403443455696,0.023511979671873885
3.33,61.47213471015845,0.0008765285601839,0.048418864607810974,0.034376002657860595
3.34,61.49460394918446,0.0008765285601839,0.05311793461441994,0.06809526966164219
3.35,61.49460394918446,0.0009350570035167,0.05387216806411743,0.03204376740509178
3.36,61.49460394918446,0.0008765285601839,0.053396329283714294,0.024875247373095502
3.37,61.50434847921768,0.0008765285601839,0.047630418092012405,0.0364251392426371
3.38,61.50434847921768,0.0009350570035167,0.029919607564806938,0.04307098288884441
3.39,61.55163574289725,0.0009316803771071,0.02391543984413147,0.03304499085859462
3.4,61.55163574289725,0.0009316803771071,0.02131815440952778,0.045441483393481745
3.41,61.50434847921768,0.0009316803771071,0.018534403294324875,0.024579291886100165
3.42,61.46641172138179,0.0011063436977565,0.016171637922525406,0.040738481532272094
3.43,61.46641172138179,0.0011063436977565,0.015452591702342033,0.06535303956030956
3.44,61.50434847921768,0.0009316803771071,0.024048887193202972,0.025970679373409838
3.45,61.50434847921768,0.0011063436977565,0.025829659774899483,0.0522585655124025
3.46,61.46641172138179,0.0011063436977565,0.02676946483552456,0.01481704854020696
3.47,61.37726213175813,0.0009316803771071,0.033570967614650726,0.030782110888740624
3.48,61.37726213175813,0.0005720888730138,0.0764438658952713,0.03462473505374915
3.49,61.51291439381068,0.0004863884241785,0.0814657211303711,0.0468314980135643
3.5,61.53006494478409,0.0004863884241785,0.09064868837594986,0.03137870786044844
3.51,61.53996875353261,0.0004863884241785,0.10171707719564438,0.03156001511976093
3.52,62.73103484584422,0.0015242870431393,0.10436279326677322,0.05160568011985293
3.53,62.776073854172175,0.0020955307409167,0.0834946557879448,0.030085870628730412
3.54,62.818044621999626,0.0020955307409167,0.08979688584804535,0.023667646885901502
3.55,62.83305878985952,0.002165260259062,0.08658262342214584,0.03607713333321657
3.56,62.84590646217787,0.0029894430190324,0.09518858790397644,0.02720480565514186
3.57,62.83305878985952,0.0043020732700824,0.09069660305976868,0.0309086136360172
3.58,62.82893989509896,0.0043967738747596,0.10515352338552475,0.04950470943940294
3.59,62.82893989509896,0.0246191546320915,0.1285746991634369,0.0714539116589968
