onset_threshold,offset_threshold,min_sep,min_duration,ref_notes,est_notes,COnPOff_P,COnPOff_R,COnPOff_F,COnP_F,COn_F,Split,Merged,Spurious
0.45,0.5,0.22,0.08,1959,1975,0.6617721518987342,0.6671771311893824,0.6644636502287747,0.8113879003558718,0.8474834773767158,0.14088820826952528,0.18631955079122,0.08933129147524248
0.5,0.5,0.2,0.08,1959,1959,0.6641143440530883,0.6641143440530883,0.6641143440530883,0.8070444104134763,0.8473711077080143,0.1368044920877999,0.18427769270035732,0.08473711077080143
0.5,0.4,0.2,0.08,1959,1959,0.6641143440530883,0.6641143440530883,0.6641143440530883,0.8029606942317509,0.8473711077080143,0.12557427258805512,0.18019397651863195,0.0852475752935171
0.55,0.5,0.18,0.08,1959,1939,0.667354306343476,0.6605410923940787,0.663930220625962,0.8034889687018983,0.8481272447408928,0.12863705972434916,0.17968351199591628,0.08269525267993874
0.45,0.5,0.22,0.12,1959,1930,0.6689119170984456,0.6590096988259316,0.6639238878889174,0.8161481100539985,0.8526613525327847,0.1419091373149566,0.18989280245022971,0.07197549770290965
0.5,0.5,0.2,0.12,1959,1915,0.6715404699738904,0.6564573762123532,0.6639132679401136,0.8125967991739804,0.8528652555498194,0.13935681470137826,0.18887187340479836,0.06738131699846861
0.55,0.45,0.18,0.12,1959,1894,0.6752903907074974,0.6528841245533435,0.6638982610952505,0.8082014015053205,0.8533610173890475,0.12200102092904543,0.17866258295048495,0.06584992343032159
0.5,0.55,0.2,0.1,1959,1931,0.6685655100983946,0.6590096988259316,0.6637532133676093,0.8123393316195373,0.8529562982005142,0.14701378254211334,0.19448698315467075,0.07146503318019398
0.5,0.35,0.2,0.1,1959,1931,0.6685655100983946,0.6590096988259316,0.6637532133676093,0.8071979434447301,0.8529562982005142,0.1281265952016335,0.18478815722307299,0.07197549770290965
0.5,0.45,0.22,0.1,1959,1908,0.6724318658280922,0.6549259826442062,0.6635634859063874,0.808378588052754,0.8487199379363848,0.1225114854517611,0.18376722817764166,0.07197549770290965
0.4,0.4,0.22,0.06,1959,2053,0.648319532391622,0.6794282797345584,0.6635094715852442,0.8040877367896311,0.8409770687936192,0.13374170495150586,0.17866258295048495,0.11434405308831036
0.5,0.4,0.2,0.12,1959,1915,0.6710182767624021,0.6559469116896376,0.6633970056788849,0.8094992256066083,0.8528652555498194,0.12863705972434916,0.18427769270035732,0.06789178152118427
0.55,0.5,0.18,0.12,1959,1894,0.6747624076029567,0.6523736600306279,0.6633791850506099,0.8082014015053205,0.8533610173890475,0.13067891781521185,0.18427769270035732,0.06533945890760592
0.45,0.35,0.2,0.06,1959,2041,0.6496815286624203,0.6768759571209801,0.663,0.802,0.8434999999999999,0.13221031138335887,0.17815211842776926,0.11077080142930067
0.4,0.45,0.24,0.1,1959,1946,0.6649537512846866,0.6605410923940787,0.6627400768245839,0.8071702944942382,0.8460947503201025,0.12659520163348648,0.18172537008677897,0.08014293006636039
0.55,0.55,0.18,0.1,1959,1910,0.6712041884816754,0.6544155181214906,0.6627035409666581,0.8074437839234946,0.8534505040062033,0.1383358856559469,0.19040326697294538,0.0694231750893313
0.4,0.35,0.22,0.06,1959,2053,0.6473453482708232,0.678407350689127,0.6625124626121635,0.80259222333001,0.8409770687936192,0.1332312404287902,0.17968351199591628,0.11434405308831036
0.4,0.55,0.22,0.08,1959,2012,0.6535785288270378,0.6712608473711077,0.6623016872324352,0.8159153865525056,0.8491563837824225,0.15926493108728942,0.19499744767738642,0.09290454313425217
0.4,0.55,0.22,0.12,1959,1967,0.6603965429588206,0.663093415007657,0.6617422312786551,0.8206826286296485,0.8543046357615893,0.16028586013272078,0.19857069933639612,0.07554874936191934
0.4,0.4,0.24,0.1,1959,1946,0.6639260020554985,0.6595201633486473,0.6617157490396928,0.8051216389244558,0.8460947503201025,0.12455334354262379,0.1827462991322103,0.08014293006636039
0.5,0.35,0.2,0.08,1959,1959,0.6615620214395099,0.6615620214395099,0.6615620214395099,0.8014293006636037,0.8473711077080143,0.12557427258805512,0.18223583460949463,0.0852475752935171
0.45,0.55,0.22,0.1,1959,1947,0.6635850025680534,0.6595201633486473,0.6615463389656938,0.8161802355350742,0.8530465949820789,0.15211842776927004,0.1970393057682491,0.07605921388463502
0.45,0.55,0.2,0.06,1959,2041,0.6482116609505144,0.6753445635528331,0.6615000000000001,0.808,0.8434999999999999,0.1562021439509954,0.19142419601837674,0.10974987238386932
0.5,0.55,0.2,0.12,1959,1915,0.6689295039164491,0.6539050535987749,0.6613319566339702,0.8125967991739804,0.8528652555498194,0.14854517611026033,0.1970393057682491,0.06738131699846861
0.5,0.35,0.2,0.12,1959,1915,0.6689295039164491,0.6539050535987749,0.6613319566339702,0.8084667010841508,0.8528652555498194,0.12863705972434916,0.18631955079122,0.06789178152118427
0.4,0.35,0.24,0.1,1959,1946,0.6634121274409044,0.6590096988259316,0.661203585147247,0.8040973111395647,0.8460947503201025,0.1225114854517611,0.1827462991322103,0.08014293006636039
0.5,0.6,0.2,0.1,1959,1931,0.6659761781460383,0.6564573762123532,0.6611825192802057,0.8149100257069409,0.8529562982005142,0.1689637570188872,0.21184277692700357,0.07146503318019398
0.55,0.4,0.18,0.1,1959,1910,0.6696335078534031,0.6528841245533435,0.6611527526492634,0.8053760661669682,0.8534505040062033,0.12200102092904543,0.1807044410413476,0.06993363961204696
0.5,0.55,0.2,0.08,1959,1959,0.6610515569167943,0.6610515569167943,0.6610515569167943,0.8070444104134763,0.8473711077080143,0.14650331801939764,0.19295558958652373,0.08473711077080143
0.4,0.5,0.22,0.06,1959,2053,0.645884072089625,0.6768759571209801,0.6610169491525423,0.8075772681954138,0.8409770687936192,0.14854517611026033,0.18580908626850434,0.11332312404287902
0.55,0.55,0.18,0.08,1959,1939,0.6642599277978339,0.6574783052577846,0.6608517188301692,0.8029758850692664,0.8481272447408928,0.1368044920877999,0.18785094435936703,0.08269525267993874
0.55,0.55,0.18,0.12,1959,1894,0.6721224920802534,0.6498213374170495,0.6607838048274072,0.8076823254606801,0.8533610173890475,0.13782542113323124,0.19142419601837674,0.06533945890760592
0.45,0.45,0.22,0.06,1959,2016,0.6512896825396826,0.6702399183256764,0.6606289308176101,0.8020125786163521,0.8392452830188679,0.12863705972434916,0.17917304747320062,0.11077080142930067
0.5,0.4,0.22,0.1,1959,1908,0.6692872117400419,0.6518631955079122,0.6604603051461081,0.8052754072924747,0.8487199379363848,0.12098009188361408,0.18580908626850434,0.07197549770290965
0.5,0.45,0.22,0.08,1959,1936,0.6642561983471075,0.6564573762123532,0.6603337612323491,0.8030808729139923,0.8431322207958921,0.12200102092904543,0.1827462991322103,0.0852475752935171
0.55,0.6,0.18,0.1,1959,1910,0.668586387434555,0.6518631955079122,0.6601188937710003,0.8095115016800206,0.8534505040062033,0.16028586013272078,0.20724859622256253,0.0694231750893313
0.5,0.45,0.22,0.12,1959,1892,0.6717758985200846,0.6488004083716181,0.6600882887561672,0.8091404829914308,0.8486107504544275,0.12302194997447677,0.18580908626850434,0.06789178152118427
0.5,0.35,0.22,0.1,1959,1908,0.6687631027253669,0.6513527309851965,0.6599431083527282,0.8037238169123352,0.8487199379363848,0.11995916283818274,0.18631955079122,0.07197549770290965
0.4,0.6,0.22,0.1,1959,1984,0.6557459677419355,0.6641143440530883,0.6599036266801928,0.8227238143545523,0.8546791782906416,0.1827462991322103,0.2149055640632976,0.07963246554364471
0.55,0.4,0.18,0.08,1959,1939,0.6632284682826199,0.6564573762123532,0.6598255515649051,0.8004104669061055,0.8481272447408928,0.11842776927003573,0.17662072485962227,0.08320571720265442
0.5,0.45,0.2,0.06,1959,2000,0.653,0.6666666666666666,0.6597625663046225,0.7986865370042942,0.8391007830260168,0.12659520163348648,0.17815211842776926,0.10617662072485962
0.4,0.6,0.2,0.06,1959,2079,0.6406926406926406,0.6799387442572741,0.6597325408618128,0.8142644873699851,0.8454680534918276,0.18938233792751405,0.2113323124042879,0.11332312404287902
0.4,0.45,0.24,0.08,1959,1974,0.6570415400202634,0.6620724859622257,0.6595474192728198,0.8019323671497585,0.8405797101449276,0.1260847371107708,0.1807044410413476,0.09341500765696784
0.5,0.5,0.22,0.1,1959,1908,0.6682389937106918,0.6508422664624809,0.6594259115593484,0.8078613912593741,0.8487199379363848,0.13374170495150586,0.19091373149566104,0.07146503318019398
0.55,0.45,0.2,0.1,1959,1884,0.6725053078556263,0.6467585502807555,0.6593806921675773,0.8045797553994275,0.8498568826437679,0.11740684022460439,0.18529862174578868,0.06993363961204696
0.55,0.35,0.18,0.1,1959,1910,0.6675392670157068,0.6508422664624809,0.6590850348927372,0.8038252778495735,0.8534505040062033,0.12149055640632976,0.18223583460949463,0.06993363961204696
0.45,0.55,0.22,0.12,1959,1930,0.6637305699481866,0.6539050535987749,0.6587811776806377,0.8161481100539985,0.8526613525327847,0.15160796324655437,0.19806023481368046,0.07197549770290965
0.4,0.45,0.24,0.12,1959,1930,0.6637305699481866,0.6539050535987749,0.6587811776806377,0.807405502699923,0.8459758292620211,0.12863705972434916,0.18427769270035732,0.07605921388463502
0.5,0.6,0.2,0.12,1959,1915,0.6663185378590079,0.6513527309851965,0.6587506453278265,0.8151781104801239,0.8528652555498194,0.16998468606431852,0.21388463501786625,0.06738131699846861
0.4,0.4,0.24,0.08,1959,1974,0.6560283687943262,0.6610515569167943,0.6585303839308416,0.7998982964658022,0.8405797101449276,0.12404287901990811,0.18172537008677897,0.09341500765696784
0.5,0.6,0.2,0.08,1959,1959,0.6584992343032159,0.6584992343032159,0.6584992343032159,0.8095967330270546,0.8473711077080143,0.16845329249617153,0.21031138335885655,0.08473711077080143
0.45,0.6,0.22,0.1,1959,1947,0.6605033384694402,0.6564573762123532,0.65847414234511,0.819252432155658,0.8530465949820789,0.17304747320061256,0.2133741704951506,0.07605921388463502
0.45,0.55,0.22,0.08,1959,1975,0.6556962025316456,0.6610515569167943,0.6583629893238434,0.8108795119471276,0.8474834773767158,0.15160796324655437,0.19550791220010208,0.08933129147524248
0.55,0.6,0.18,0.08,1959,1939,0.6616812790097989,0.6549259826442062,0.6582863006670088,0.8050282195997948,0.8481272447408928,0.15875446656457376,0.20469627360898418,0.08269525267993874
0.55,0.4,0.18,0.12,1959,1894,0.6694825765575502,0.6472690148034712,0.6581884246042045,0.8050869452374773,0.8533610173890475,0.12098009188361408,0.1812149055640633,0.06584992343032159
0.55,0.6,0.18,0.12,1959,1894,0.6694825765575502,0.6472690148034712,0.6581884246042045,0.8097586296392422,0.8533610173890475,0.15977539561000512,0.2082695252679939,0.06533945890760592
0.45,0.4,0.22,0.06,1959,2016,0.6488095238095238,0.667687595712098,0.6581132075471698,0.7984905660377359,0.8392452830188679,0.12659520163348648,0.1807044410413476,0.11077080142930067
0.55,0.45,0.18,0.06,1959,1980,0.6545454545454545,0.6615620214395099,0.6580350342726581,0.7956334094947956,0.8398070576288398,0.11893823379275141,0.1740684022460439,0.10413476263399694
0.4,0.35,0.24,0.08,1959,1974,0.6555217831813577,0.6605410923940787,0.6580218662598526,0.7988812611238241,0.8405797101449276,0.12200102092904543,0.18172537008677897,0.09341500765696784
0.45,0.6,0.2,0.06,1959,2041,0.6447819696227339,0.6717713118938233,0.658,0.8105,0.8434999999999999,0.17917304747320062,0.20980091883614088,0.10974987238386932
0.45,0.45,0.24,0.1,1959,1911,0.6661433804290947,0.6498213374170495,0.6578811369509044,0.8036175710594315,0.8454780361757106,0.11944869831546708,0.18376722817764166,0.07656967840735068
0.55,0.35,0.18,0.08,1959,1939,0.6611655492521918,0.6544155181214906,0.6577732170343765,0.7988712160082093,0.8481272447408928,0.11791730474732007,0.17815211842776926,0.08320571720265442
0.4,0.4,0.24,0.12,1959,1930,0.6626943005181347,0.6528841245533435,0.6577526356389817,0.8053484186166111,0.8459758292620211,0.12659520163348648,0.18529862174578868,0.07605921388463502
0.4,0.35,0.24,0.12,1959,1930,0.6626943005181347,0.6528841245533435,0.6577526356389817,0.804834147595783,0.8459758292620211,0.12455334354262379,0.18529862174578868,0.07605921388463502
0.45,0.35,0.22,0.06,1959,2016,0.6483134920634921,0.6671771311893824,0.6576100628930818,0.7969811320754718,0.8392452830188679,0.12557427258805512,0.1812149055640633,0.11077080142930067
0.4,0.6,0.22,0.08,1959,2012,0.6486083499005965,0.666156202143951,0.6572651725006295,0.8179299924452279,0.8491563837824225,0.18172537008677897,0.21286370597243492,0.09290454313425217
0.5,0.4,0.22,0.08,1959,1936,0.6611570247933884,0.6533945890760592,0.6572528883183569,0.7994865211810014,0.8431322207958921,0.12046962736089842,0.18478815722307299,0.0852475752935171
0.5,0.5,0.2,0.06,1959,2000,0.6505,0.6641143440530883,0.6572366759282646,0.7986865370042942,0.8391007830260168,0.1368044920877999,0.18427769270035732,0.10515569167942827
0.45,0.5,0.22,0.06,1959,2016,0.6478174603174603,0.6666666666666666,0.6571069182389937,0.8025157232704402,0.8392452830188679,0.14088820826952528,0.18631955079122,0.10974987238386932
0.4,0.5,0.24,0.1,1959,1946,0.6593011305241521,0.6549259826442062,0.6571062740076824,0.8071702944942382,0.8460947503201025,0.1388463501786626,0.19040326697294538,0.07963246554364471
0.55,0.5,0.18,0.06,1959,1980,0.6535353535353535,0.6605410923940787,0.657019548108657,0.7951256664127951,0.8398070576288398,0.12863705972434916,0.17968351199591628,0.1031138335885656
0.5,0.4,0.22,0.12,1959,1892,0.6686046511627907,0.6457376212353242,0.6569722150090885,0.8060244092443521,0.8486107504544275,0.12149055640632976,0.18785094435936703,0.06789178152118427
0.5,0.35,0.22,0.12,1959,1892,0.6686046511627907,0.6457376212353242,0.6569722150090885,0.8049857179953259,0.8486107504544275,0.12046962736089842,0.1883614088820827,0.06789178152118427
0.55,0.45,0.2,0.12,1959,1868,0.6729122055674518,0.6416539050535988,0.6569114188659524,0.8048079435589235,0.8497517637836426,0.11689637570188872,0.18580908626850434,0.06584992343032159
0.55,0.5,0.2,0.1,1959,1884,0.6698513800424628,0.6442062276671772,0.6567785584179027,0.8035389018995577,0.8498568826437679,0.12557427258805512,0.19040326697294538,0.0694231750893313
0.5,0.35,0.22,0.08,1959,1936,0.6606404958677686,0.6528841245533435,0.6567394094993582,0.7979460847240051,0.8431322207958921,0.11944869831546708,0.18529862174578868,0.0852475752935171
0.5,0.4,0.2,0.06,1959,2000,0.65,0.6636038795303726,0.6567314978529931,0.7946451124021217,0.8391007830260168,0.12455334354262379,0.17968351199591628,0.10617662072485962
0.55,0.45,0.2,0.08,1959,1912,0.6647489539748954,0.6488004083716181,0.6566778610178249,0.7992766726943943,0.8442262981141824,0.11485451761102604,0.1827462991322103,0.08320571720265442
0.4,0.6,0.22,0.12,1959,1967,0.6553126588713777,0.6579887697805002,0.6566479877738155,0.8227203260315844,0.8543046357615893,0.1827462991322103,0.2164369576314446,0.07554874936191934
0.55,0.35,0.18,0.12,1959,1894,0.6678986272439282,0.6457376212353242,0.6566311964702829,0.8040487931481962,0.8533610173890475,0.12046962736089842,0.1827462991322103,0.06584992343032159
0.55,0.4,0.2,0.1,1959,1884,0.6693205944798302,0.6436957631444614,0.6562581316679676,0.8014571948998178,0.8498568826437679,0.11638591117917305,0.18734047983665136,0.06993363961204696
0.5,0.5,0.22,0.08,1959,1936,0.6601239669421488,0.6523736600306279,0.6562259306803594,0.8030808729139923,0.8431322207958921,0.13272077590607453,0.18887187340479836,0.08473711077080143
0.5,0.5,0.22,0.12,1959,1892,0.6675475687103594,0.6447166921898928,0.6559335237600623,0.8081017917424046,0.8486107504544275,0.13374170495150586,0.19244512506380806,0.06738131699846861
0.45,0.4,0.24,0.1,1959,1911,0.6640502354788069,0.6477794793261868,0.6558139534883721,0.8010335917312661,0.8454780361757106,0.11740684022460439,0.18529862174578868,0.07656967840735068
0.45,0.6,0.22,0.12,1959,1930,0.6606217616580311,0.6508422664624809,0.6556955515556698,0.8192337361789663,0.8526613525327847,0.1725370086778969,0.21439509954058192,0.07197549770290965
0.4,0.55,0.22,0.06,1959,2053,0.6405260594252313,0.6712608473711077,0.6555333998005982,0.8075772681954138,0.8409770687936192,0.15926493108728942,0.19499744767738642,0.11332312404287902
0.45,0.6,0.22,0.08,1959,1975,0.6526582278481012,0.6579887697805002,0.6553126588713778,0.8139298423995933,0.8474834773767158,0.1725370086778969,0.21184277692700357,0.08933129147524248
0.45,0.35,0.24,0.1,1959,1911,0.663526949241235,0.6472690148034712,0.655297157622739,0.7999999999999999,0.8454780361757106,0.11587544665645738,0.18529862174578868,0.07656967840735068
0.45,0.45,0.24,0.12,1959,1895,0.6659630606860159,0.6442062276671772,0.6549039958484691,0.8043591074208614,0.845355474831344,0.11995916283818274,0.18529862174578868,0.07248596222562532
0.55,0.5,0.2,0.12,1959,1868,0.6707708779443254,0.6396120469627361,0.6548210086229422,0.8042853409981708,0.8497517637836426,0.12557427258805512,0.19142419601837674,0.06533945890760592
0.5,0.55,0.22,0.1,1959,1908,0.6635220125786163,0.6462480857580398,0.6547711404189295,0.8078613912593741,0.8487199379363848,0.14344053088310363,0.1990811638591118,0.07146503318019398
0.45,0.45,0.24,0.08,1959,1939,0.6580711707065497,0.6513527309851965,0.6546947152385838,0.7983581323755773,0.8399179066187789,0.11893823379275141,0.1827462991322103,0.08984175599795814
0.5,0.55,0.2,0.06,1959,2000,0.6475,0.6610515569167943,0.6542056074766356,0.7986865370042942,0.8391007830260168,0.14650331801939764,0.19295558958652373,0.10515569167942827
0.5,0.35,0.2,0.06,1959,2000,0.6475,0.6610515569167943,0.6542056074766356,0.7931295781763071,0.8391007830260168,0.12455334354262379,0.18172537008677897,0.10617662072485962
0.55,0.55,0.18,0.06,1959,1980,0.6505050505050505,0.6574783052577846,0.6539730896166539,0.7946179233307947,0.8398070576288398,0.1368044920877999,0.18785094435936703,0.1031138335885656
0.4,0.5,0.24,0.08,1959,1974,0.6514690982776089,0.6564573762123532,0.65395372489194,0.8024408848207476,0.8405797101449276,0.13782542113323124,0.1883614088820827,0.09290454313425217
0.55,0.4,0.2,0.12,1959,1868,0.6697002141327623,0.6385911179173047,0.653775803501437,0.801672328194408,0.8497517637836426,0.11587544665645738,0.18785094435936703,0.06584992343032159
0.55,0.35,0.2,0.1,1959,1884,0.6666666666666666,0.6411434405308831,0.653655997918293,0.799895914650013,0.8498568826437679,0.11638591117917305,0.18938233792751405,0.06993363961204696
0.55,0.55,0.2,0.1,1959,1884,0.6666666666666666,0.6411434405308831,0.653655997918293,0.8030184751496227,0.8498568826437679,0.13272077590607453,0.19754977029096477,0.0694231750893313
0.55,0.5,0.2,0.08,1959,1912,0.6616108786610879,0.6457376212353242,0.653577886850943,0.7982433479721003,0.8442262981141824,0.12404287901990811,0.1883614088820827,0.08269525267993874
0.55,0.4,0.2,0.08,1959,1912,0.6616108786610879,0.6457376212353242,0.653577886850943,0.7956600361663653,0.8442262981141824,0.1138335885655947,0.18478815722307299,0.08320571720265442
0.55,0.45,0.22,0.1,1959,1865,0.6697050938337802,0.6375701888718734,0.6532426778242677,0.7996861924686194,0.8451882845188284,0.11179173047473201,0.18785094435936703,0.06993363961204696
0.45,0.5,0.24,0.1,1959,1911,0.6614338042909471,0.6452271567126084,0.6532299741602067,0.8036175710594315,0.8454780361757106,0.1311893823379275,0.19091373149566104,0.07605921388463502
0.4,0.5,0.24,0.12,1959,1930,0.6580310880829016,0.6482899438489025,0.65312419645153,0.8068912316790949,0.8459758292620211,0.14037774374680959,0.19244512506380806,0.07554874936191934
0.5,0.45,0.22,0.06,1959,1977,0.6499747091552858,0.6559469116896376,0.6529471544715447,0.7947154471544716,0.8348577235772359,0.12149055640632976,0.1827462991322103,0.10617662072485962
0.45,0.35,0.24,0.12,1959,1895,0.6638522427440633,0.6421643695763144,0.6528282304099636,0.8012454592631032,0.845355474831344,0.11638591117917305,0.18683001531393567,0.07248596222562532
0.45,0.4,0.24,0.12,1959,1895,0.6638522427440633,0.6421643695763144,0.6528282304099636,0.8017644006227297,0.845355474831344,0.11791730474732007,0.18683001531393567,0.07248596222562532
0.5,0.6,0.22,0.1,1959,1908,0.6614255765199162,0.6442062276671772,0.6527023532454099,0.8114817688130334,0.8487199379363848,0.1633486472690148,0.21439509954058192,0.07146503318019398
0.45,0.4,0.24,0.08,1959,1939,0.6560082516761218,0.6493108728943339,0.6526423807080555,0.7952796305797846,0.8399179066187789,0.11689637570188872,0.18427769270035732,0.08984175599795814
0.55,0.4,0.18,0.06,1959,1980,0.648989898989899,0.6559469116896376,0.6524498603706526,0.7920792079207921,0.8398070576288398,0.11791730474732007,0.17662072485962227,0.10413476263399694
0.5,0.55,0.22,0.12,1959,1892,0.6638477801268499,0.6411434405308831,0.6522981043884706,0.8081017917424046,0.8486107504544275,0.14293006636038796,0.20010209290454314,0.06738131699846861
0.4,0.45,0.24,0.06,1959,2015,0.6431761786600496,0.6615620214395099,0.6522395571212883,0.7936587820835429,0.8324106693507801,0.12557427258805512,0.1807044410413476,0.11434405308831036
0.55,0.55,0.2,0.12,1959,1868,0.6680942184154176,0.6370597243491577,0.6522079958191795,0.8037627384374182,0.8497517637836426,0.13272077590607453,0.19857069933639612,0.06533945890760592
0.45,0.35,0.24,0.08,1959,1939,0.6554925219185147,0.6488004083716181,0.6521292970754233,0.7942534633145203,0.8399179066187789,0.1153649821337417,0.18427769270035732,0.08984175599795814
0.55,0.6,0.2,0.1,1959,1884,0.6650743099787686,0.6396120469627361,0.6520947176684883,0.8061410356492325,0.8498568826437679,0.15416028586013272,0.2133741704951506,0.0694231750893313
0.55,0.35,0.2,0.12,1959,1868,0.667558886509636,0.6365492598264421,0.651685393258427,0.800627123072903,0.8497517637836426,0.11587544665645738,0.18989280245022971,0.06584992343032159
0.5,0.6,0.2,0.06,1959,2000,0.645,0.6584992343032159,0.6516797171002778,0.8017176054559232,0.8391007830260168,0.16845329249617153,0.21031138335885655,0.10515569167942827
0.5,0.55,0.22,0.08,1959,1936,0.6554752066115702,0.6477794793261868,0.6516046213093709,0.8025673940949936,0.8431322207958921,0.14293006636038796,0.19754977029096477,0.08473711077080143
0.45,0.55,0.22,0.06,1959,2016,0.6423611111111112,0.6610515569167943,0.6515723270440252,0.8025157232704402,0.8392452830188679,0.15160796324655437,0.19550791220010208,0.10974987238386932
0.55,0.6,0.18,0.06,1959,1980,0.647979797979798,0.6549259826442062,0.6514343742066515,0.7971566387407971,0.8398070576288398,0.15875446656457376,0.20469627360898418,0.1031138335885656
0.4,0.4,0.24,0.06,1959,2015,0.6421836228287842,0.6605410923940787,0.6512330145948667,0.7916456970306994,0.8324106693507801,0.12353241449719245,0.18172537008677897,0.11434405308831036
0.55,0.35,0.2,0.08,1959,1912,0.6589958158995816,0.6431852986217458,0.6509945750452079,0.7941100490829243,0.8442262981141824,0.1138335885655947,0.18683001531393567,0.08320571720265442
0.4,0.35,0.24,0.06,1959,2015,0.6416873449131514,0.6600306278713629,0.6507297433316557,0.7906391545042779,0.8324106693507801,0.12149055640632976,0.18172537008677897,0.11434405308831036
0.55,0.6,0.2,0.12,1959,1868,0.6664882226980728,0.6355283307810107,0.6506401881369218,0.8068983538019335,0.8497517637836426,0.15416028586013272,0.21439509954058192,0.06533945890760592
0.4,0.6,0.22,0.06,1959,2053,0.6356551388212373,0.666156202143951,0.6505483549351945,0.8100697906281157,0.8409770687936192,0.18172537008677897,0.21286370597243492,0.11332312404287902
0.55,0.55,0.2,0.08,1959,1912,0.6584728033472803,0.6426748340990301,0.650477912684061,0.7977266856109533,0.8442262981141824,0.13221031138335887,0.19652884124553344,0.08269525267993874
0.4,0.55,0.24,0.1,1959,1946,0.6526207605344296,0.6482899438489025,0.6504481434058899,0.8071702944942382,0.8460947503201025,0.15007656967840735,0.20010209290454314,0.07963246554364471
0.55,0.35,0.18,0.06,1959,1980,0.646969696969697,0.6539050535987749,0.6504188880426505,0.7905559786747907,0.8398070576288398,0.11740684022460439,0.17815211842776926,0.10413476263399694
0.45,0.5,0.24,0.12,1959,1895,0.6612137203166227,0.6396120469627361,0.650233523611832,0.8038401660612351,0.845355474831344,0.1311893823379275,0.1919346605410924,0.07197549770290965
0.5,0.6,0.22,0.12,1959,1892,0.6617336152219874,0.6391015824400205,0.6502207218904181,0.8117372111139964,0.8486107504544275,0.16283818274629913,0.21541602858601328,0.06738131699846861
0.55,0.45,0.22,0.12,1959,1849,0.6695511087074094,0.631955079122001,0.6502100840336134,0.7998949579831933,0.845063025210084,0.11128126595201633,0.18887187340479836,0.06584992343032159
0.45,0.5,0.24,0.08,1959,1939,0.6534296028880866,0.6467585502807555,0.6500769625448949,0.7988712160082093,0.8399179066187789,0.13016845329249618,0.18887187340479836,0.08933129147524248
0.5,0.4,0.22,0.06,1959,1977,0.6469398077895802,0.6528841245533435,0.6498983739837398,0.7911585365853658,0.8348577235772359,0.11995916283818274,0.18478815722307299,0.10617662072485962
0.5,0.45,0.24,0.1,1959,1876,0.664179104477612,0.6360387953037264,0.6498044328552804,0.7958279009126467,0.8411994784876141,0.1138335885655947,0.18683001531393567,0.07197549770290965
0.55,0.5,0.22,0.1,1959,1865,0.6659517426273458,0.6339969372128637,0.649581589958159,0.7986401673640168,0.8451882845188284,0.12200102092904543,0.19346605410923942,0.0694231750893313
0.5,0.6,0.22,0.08,1959,1936,0.6534090909090909,0.6457376212353242,0.6495507060333762,0.8061617458279846,0.8431322207958921,0.16283818274629913,0.21286370597243492,0.08473711077080143
0.55,0.45,0.22,0.08,1959,1893,0.6608557844690967,0.6385911179173047,0.6495327102803738,0.7943925233644861,0.839563862928349,0.11128126595201633,0.18683001531393567,0.08320571720265442
0.5,0.5,0.22,0.06,1959,1977,0.6464339908952959,0.6523736600306279,0.6493902439024389,0.7947154471544716,0.8348577235772359,0.13272077590607453,0.18887187340479836,0.10515569167942827
0.5,0.35,0.22,0.06,1959,1977,0.6464339908952959,0.6523736600306279,0.6493902439024389,0.7896341463414634,0.8348577235772359,0.11893823379275141,0.18529862174578868,0.10617662072485962
0.55,0.45,0.2,0.06,1959,1953,0.6502816180235536,0.6482899438489025,0.6492842535787321,0.7908997955010224,0.8358895705521472,0.11434405308831036,0.1827462991322103,0.10413476263399694
0.55,0.4,0.22,0.1,1959,1865,0.6654155495978552,0.633486472690148,0.6490585774058577,0.7965481171548117,0.8451882845188284,0.11128126595201633,0.19091373149566104,0.06993363961204696
0.55,0.6,0.2,0.08,1959,1912,0.6569037656903766,0.6411434405308831,0.6489279256006201,0.8008266597778351,0.8442262981141824,0.15364982133741706,0.21235324144971923,0.08269525267993874
0.45,0.6,0.22,0.06,1959,2016,0.6393849206349206,0.6579887697805002,0.6485534591194968,0.8060377358490566,0.8392452830188679,0.1725370086778969,0.21184277692700357,0.10974987238386932
0.55,0.35,0.22,0.1,1959,1865,0.6648793565683646,0.6329760081674324,0.6485355648535565,0.7949790794979079,0.8451882845188284,0.11026033690658499,0.19142419601837674,0.06993363961204696
0.4,0.55,0.24,0.12,1959,1930,0.6523316062176165,0.6426748340990301,0.6474672152224223,0.8068912316790949,0.8459758292620211,0.15058703420112302,0.20163348647269014,0.07554874936191934
0.45,0.45,0.24,0.06,1959,1980,0.6439393939393939,0.6508422664624809,0.6473724295506473,0.79004823559279,0.8316831683168316,0.11842776927003573,0.1827462991322103,0.11077080142930067
0.4,0.55,0.24,0.08,1959,1974,0.6448834853090172,0.6498213374170495,0.6473429951690821,0.8019323671497585,0.8405797101449276,0.1495661051556917,0.19857069933639612,0.09290454313425217
0.4,0.5,0.24,0.06,1959,2015,0.6382133995037221,0.6564573762123532,0.6472068444891798,0.7941620533467539,0.8324106693507801,0.13782542113323124,0.1883614088820827,0.11332312404287902
0.5,0.4,0.24,0.1,1959,1876,0.6615138592750534,0.633486472690148,0.6471968709256845,0.7932203389830509,0.8411994784876141,0.11230219499744767,0.18887187340479836,0.07197549770290965
