decoder_candidate,onset_threshold,offset_threshold,min_onset_separation_seconds,min_note_duration_seconds,crepe_confidence_threshold,matches,ref_notes,est_notes,COnPOff_F_micro
169,0.44,0.405,0.162,0.11,0.25,1212,1790,1703,0.6939593472659605
112,0.4,0.45,0.162,0.1,0.25,1229,1790,1752,0.6939582156973462
102,0.4,0.405,0.198,0.1,0.2,1220,1790,1728,0.6935758953951108
40,0.36,0.45,0.18,0.1,0.25,1231,1790,1760,0.6935211267605634
53,0.36,0.45,0.198,0.11,0.3,1217,1790,1720,0.6934472934472934
30,0.36,0.45,0.162,0.1,0.2,1242,1790,1793,0.6932737929109685
100,0.4,0.405,0.198,0.09,0.25,1221,1790,1733,0.6931592392847006
125,0.4,0.45,0.18,0.11,0.3,1213,1790,1710,0.6931428571428572
105,0.4,0.405,0.198,0.11,0.2,1215,1790,1717,0.6928999144568008
165,0.44,0.405,0.162,0.1,0.2,1217,1790,1724,0.6926579396698919
163,0.44,0.405,0.162,0.09,0.25,1219,1790,1730,0.6926136363636364
28,0.36,0.45,0.162,0.09,0.25,1242,1790,1797,0.6925006969612489
90,0.4,0.405,0.18,0.09,0.2,1229,1790,1760,0.6923943661971831
179,0.44,0.405,0.18,0.11,0.3,1198,1790,1672,0.6920854997111496
43,0.36,0.45,0.18,0.11,0.25,1224,1790,1749,0.6917208250918339
33,0.36,0.45,0.162,0.11,0.2,1235,1790,1782,0.6914893617021277
194,0.44,0.45,0.162,0.1,0.3,1209,1790,1707,0.6914498141263941
131,0.4,0.45,0.198,0.1,0.3,1210,1790,1710,0.6914285714285715
119,0.4,0.45,0.18,0.09,0.3,1221,1790,1742,0.6913929784824462
185,0.44,0.405,0.198,0.1,0.3,1197,1790,1673,0.6913081143517182
115,0.4,0.45,0.162,0.11,0.25,1220,1790,1740,0.6912181303116147
173,0.44,0.405,0.18,0.09,0.3,1207,1790,1704,0.6908986834573554
168,0.44,0.405,0.162,0.11,0.2,1210,1790,1713,0.6908364259206394
47,0.36,0.45,0.198,0.09,0.3,1223,1790,1751,0.6907653205309235
111,0.4,0.45,0.162,0.1,0.2,1226,1790,1762,0.6903153153153153
39,0.36,0.45,0.18,0.1,0.2,1229,1790,1771,0.6902555461948892
134,0.4,0.45,0.198,0.11,0.3,1202,1790,1694,0.6900114810562572
109,0.4,0.45,0.162,0.09,0.25,1227,1790,1767,0.6899072251897668
188,0.44,0.405,0.198,0.11,0.3,1189,1790,1657,0.6898752538439222
37,0.36,0.45,0.18,0.09,0.25,1229,1790,1775,0.6894810659186535
99,0.4,0.405,0.198,0.09,0.2,1218,1790,1744,0.6893039049235993
59,0.36,0.495,0.162,0.1,0.3,1228,1790,1774,0.6891133557800224
27,0.36,0.45,0.162,0.09,0.2,1240,1790,1809,0.6890803000833566
175,0.44,0.405,0.18,0.1,0.25,1201,1790,1696,0.6890418818129662
42,0.36,0.45,0.18,0.11,0.2,1223,1790,1760,0.6890140845070424
121,0.4,0.45,0.18,0.1,0.25,1214,1790,1734,0.6889897843359819
49,0.36,0.45,0.198,0.1,0.25,1217,1790,1743,0.6889329181998302
197,0.44,0.45,0.162,0.11,0.3,1199,1790,1691,0.688882505027291
114,0.4,0.45,0.162,0.11,0.2,1219,1790,1751,0.6885060717311494
162,0.44,0.405,0.162,0.09,0.2,1215,1790,1740,0.6883852691218131
191,0.44,0.45,0.162,0.09,0.3,1208,1790,1723,0.6877312838030174
128,0.4,0.45,0.198,0.09,0.3,1209,1790,1726,0.6877133105802048
52,0.36,0.45,0.198,0.11,0.25,1211,1790,1732,0.6876774559909142
140,0.4,0.495,0.162,0.1,0.3,1215,1790,1744,0.6876061120543294
182,0.44,0.405,0.198,0.09,0.3,1196,1790,1689,0.6875538947973555
178,0.44,0.405,0.18,0.11,0.25,1193,1790,1684,0.6868163500287853
124,0.4,0.45,0.18,0.11,0.25,1206,1790,1722,0.6867881548974945
62,0.36,0.495,0.162,0.11,0.3,1218,1790,1759,0.6863905325443788
184,0.44,0.405,0.198,0.1,0.25,1191,1790,1681,0.6862575626620571
108,0.4,0.45,0.162,0.09,0.2,1224,1790,1778,0.6860986547085202
36,0.36,0.45,0.18,0.09,0.2,1227,1790,1787,0.6860497623707017
56,0.36,0.495,0.162,0.09,0.3,1228,1790,1790,0.6860335195530727
48,0.36,0.45,0.198,0.1,0.2,1215,1790,1754,0.6856659142212189
172,0.44,0.405,0.18,0.09,0.25,1200,1790,1711,0.6855184233076265
120,0.4,0.45,0.18,0.1,0.2,1211,1790,1744,0.6853423882286361
193,0.44,0.45,0.162,0.1,0.25,1201,1790,1715,0.6853067047075607
130,0.4,0.45,0.198,0.1,0.25,1202,1790,1718,0.685290763968073
174,0.44,0.405,0.18,0.1,0.2,1197,1790,1705,0.6849785407725321
51,0.36,0.45,0.198,0.11,0.2,1210,1790,1743,0.6849702802151146
118,0.4,0.45,0.18,0.09,0.25,1212,1790,1749,0.6849392483752472
68,0.36,0.495,0.18,0.1,0.3,1213,1790,1752,0.6849237718802936
46,0.36,0.45,0.198,0.09,0.25,1215,1790,1758,0.6848928974069899
187,0.44,0.405,0.198,0.11,0.25,1184,1790,1669,0.684590922231859
137,0.4,0.495,0.162,0.09,0.3,1215,1790,1760,0.6845070422535212
143,0.4,0.495,0.162,0.11,0.3,1204,1790,1728,0.6844798180784536
203,0.44,0.45,0.18,0.1,0.3,1190,1790,1688,0.6843013225991951
123,0.4,0.45,0.18,0.11,0.2,1205,1790,1733,0.6840760715299461
177,0.44,0.405,0.18,0.11,0.2,1191,1790,1694,0.6836969001148105
133,0.4,0.45,0.198,0.11,0.25,1195,1790,1706,0.6836384439359268
71,0.36,0.495,0.18,0.11,0.3,1204,1790,1737,0.6827332010206975
196,0.44,0.45,0.162,0.11,0.25,1192,1790,1703,0.6825078728886343
206,0.44,0.45,0.18,0.11,0.3,1181,1790,1672,0.682264586943963
183,0.44,0.405,0.198,0.1,0.2,1187,1790,1690,0.6821839080459771
181,0.44,0.405,0.198,0.09,0.25,1189,1790,1696,0.6821572002294893
65,0.36,0.495,0.18,0.09,0.3,1213,1790,1768,0.6818437324339516
129,0.4,0.45,0.198,0.1,0.2,1199,1790,1728,0.6816372939169983
186,0.44,0.405,0.198,0.11,0.2,1182,1790,1679,0.6814643989622369
45,0.36,0.45,0.198,0.09,0.2,1213,1790,1770,0.6814606741573034
149,0.4,0.495,0.18,0.1,0.3,1198,1790,1726,0.6814562002275313
58,0.36,0.495,0.162,0.1,0.25,1217,1790,1782,0.681410974244121
171,0.44,0.405,0.18,0.09,0.2,1196,1790,1721,0.6812873825121047
192,0.44,0.45,0.162,0.1,0.2,1197,1790,1724,0.6812749003984063
190,0.44,0.45,0.162,0.09,0.25,1199,1790,1730,0.68125
127,0.4,0.45,0.198,0.09,0.25,1200,1790,1733,0.6812375816065853
117,0.4,0.45,0.18,0.09,0.2,1209,1790,1760,0.6811267605633803
132,0.4,0.45,0.198,0.11,0.2,1194,1790,1717,0.6809238665526091
200,0.44,0.45,0.18,0.09,0.3,1189,1790,1704,0.6805953062392673
212,0.44,0.45,0.198,0.1,0.3,1178,1790,1673,0.6803349696794686
77,0.36,0.495,0.198,0.1,0.3,1199,1790,1735,0.6802836879432624
139,0.4,0.495,0.162,0.1,0.25,1204,1790,1752,0.6798418972332015
195,0.44,0.45,0.162,0.11,0.2,1190,1790,1713,0.6794176420211246
152,0.4,0.495,0.18,0.11,0.3,1188,1790,1710,0.6788571428571428
215,0.44,0.45,0.198,0.11,0.3,1170,1790,1657,0.6788511749347258
80,0.36,0.495,0.198,0.11,0.3,1191,1790,1720,0.6786324786324788
61,0.36,0.495,0.162,0.11,0.25,1208,1790,1771,0.6784611064307778
146,0.4,0.495,0.18,0.09,0.3,1198,1790,1742,0.6783691959229897
221,0.44,0.495,0.162,0.1,0.3,1186,1790,1707,0.678295682013154
202,0.44,0.45,0.18,0.1,0.25,1182,1790,1696,0.6781411359724613
55,0.36,0.495,0.162,0.09,0.25,1216,1790,1797,0.6780039029829942
180,0.44,0.405,0.198,0.09,0.2,1185,1790,1706,0.6779176201372997
158,0.4,0.495,0.198,0.1,0.3,1186,1790,1710,0.6777142857142857
126,0.4,0.45,0.198,0.09,0.2,1197,1790,1744,0.6774193548387097
74,0.36,0.495,0.198,0.09,0.3,1199,1790,1751,0.677209827732279
67,0.36,0.495,0.18,0.1,0.25,1202,1790,1760,0.6771830985915493
57,0.36,0.495,0.162,0.1,0.2,1213,1790,1793,0.677086240580519
189,0.44,0.45,0.162,0.09,0.2,1195,1790,1740,0.6770538243626063
209,0.44,0.45,0.198,0.09,0.3,1177,1790,1689,0.6766312158666283
142,0.4,0.495,0.162,0.11,0.25,1194,1790,1740,0.676487252124646
136,0.4,0.495,0.162,0.09,0.25,1203,1790,1767,0.676412707337644
205,0.44,0.45,0.18,0.11,0.25,1174,1790,1684,0.6758779504893494
161,0.4,0.495,0.198,0.11,0.3,1177,1790,1694,0.6756601607347876
218,0.44,0.495,0.162,0.09,0.3,1186,1790,1723,0.6752063763165386
138,0.4,0.495,0.162,0.1,0.2,1199,1790,1762,0.6751126126126126
224,0.44,0.495,0.162,0.11,0.3,1175,1790,1691,0.6750933639758689
70,0.36,0.495,0.18,0.11,0.25,1194,1790,1749,0.6747668833003675
60,0.36,0.495,0.162,0.11,0.2,1205,1790,1782,0.6746920492721165
155,0.4,0.495,0.198,0.09,0.3,1186,1790,1726,0.6746302616609785
211,0.44,0.45,0.198,0.1,0.25,1170,1790,1681,0.6741573033707865
201,0.44,0.45,0.18,0.1,0.2,1178,1790,1705,0.6741058655221746
199,0.44,0.45,0.18,0.09,0.25,1180,1790,1711,0.6740931162524992
64,0.36,0.495,0.18,0.09,0.25,1201,1790,1775,0.6737727910238429
148,0.4,0.495,0.18,0.1,0.25,1187,1790,1734,0.6736662883087401
54,0.36,0.495,0.162,0.09,0.2,1212,1790,1809,0.6735204223395387
204,0.44,0.45,0.18,0.11,0.2,1172,1790,1694,0.6727898966704936
141,0.4,0.495,0.162,0.11,0.2,1191,1790,1751,0.6726913301327309
76,0.36,0.495,0.198,0.1,0.25,1188,1790,1743,0.6725162751202943
214,0.44,0.45,0.198,0.11,0.25,1163,1790,1669,0.6724486845909222
66,0.36,0.495,0.18,0.1,0.2,1197,1790,1771,0.6722830665543386
135,0.4,0.495,0.162,0.09,0.2,1198,1790,1778,0.6715246636771302
151,0.4,0.495,0.18,0.11,0.25,1178,1790,1722,0.6708428246013667
79,0.36,0.495,0.198,0.11,0.25,1181,1790,1732,0.6706416808631459
220,0.44,0.495,0.162,0.1,0.25,1175,1790,1715,0.6704707560627674
69,0.36,0.495,0.18,0.11,0.2,1190,1790,1760,0.6704225352112676
145,0.4,0.495,0.18,0.09,0.25,1186,1790,1749,0.6702458321559763
210,0.44,0.45,0.198,0.1,0.2,1166,1790,1690,0.6701149425287356
208,0.44,0.45,0.198,0.09,0.25,1168,1790,1696,0.670109007458405
230,0.44,0.495,0.18,0.1,0.3,1165,1790,1688,0.6699252443933296
157,0.4,0.495,0.198,0.1,0.25,1175,1790,1718,0.669897377423033
198,0.44,0.45,0.18,0.09,0.2,1176,1790,1721,0.6698946169182569
213,0.44,0.45,0.198,0.11,0.2,1161,1790,1679,0.6693571634476795
73,0.36,0.495,0.198,0.09,0.25,1187,1790,1758,0.669109357384442
63,0.36,0.495,0.18,0.09,0.2,1196,1790,1787,0.6687168017892088
147,0.4,0.495,0.18,0.1,0.2,1181,1790,1744,0.6683644595359365
160,0.4,0.495,0.198,0.11,0.25,1167,1790,1706,0.667620137299771
75,0.36,0.495,0.198,0.1,0.2,1183,1790,1754,0.667607223476298
233,0.44,0.495,0.18,0.11,0.3,1155,1790,1672,0.6672443674176776
223,0.44,0.495,0.162,0.11,0.25,1165,1790,1703,0.6670483824792443
217,0.44,0.495,0.162,0.09,0.25,1174,1790,1730,0.6670454545454546
227,0.44,0.495,0.18,0.09,0.3,1165,1790,1704,0.6668574699484832
150,0.4,0.495,0.18,0.11,0.2,1174,1790,1733,0.6664774340051093
154,0.4,0.495,0.198,0.09,0.25,1174,1790,1733,0.6664774340051093
78,0.36,0.495,0.198,0.11,0.2,1177,1790,1743,0.6662892725728842
219,0.44,0.495,0.162,0.1,0.2,1170,1790,1724,0.6659077973819009
207,0.44,0.45,0.198,0.09,0.2,1164,1790,1706,0.6659038901601831
239,0.44,0.495,0.198,0.1,0.3,1153,1790,1673,0.6658966214265087
144,0.4,0.495,0.18,0.09,0.2,1180,1790,1760,0.6647887323943661
156,0.4,0.495,0.198,0.1,0.2,1169,1790,1728,0.6645821489482661
72,0.36,0.495,0.198,0.09,0.2,1182,1790,1770,0.6640449438202247
242,0.44,0.495,0.198,0.11,0.3,1144,1790,1657,0.6637655932695098
222,0.44,0.495,0.162,0.11,0.2,1162,1790,1713,0.6634313445618043
159,0.4,0.495,0.198,0.11,0.2,1163,1790,1717,0.6632449386940404
236,0.44,0.495,0.198,0.09,0.3,1153,1790,1689,0.6628341477436044
216,0.44,0.495,0.162,0.09,0.2,1169,1790,1740,0.6623229461756375
229,0.44,0.495,0.18,0.1,0.25,1154,1790,1696,0.6620768789443489
153,0.4,0.495,0.198,0.09,0.2,1168,1790,1744,0.6610073571024335
232,0.44,0.495,0.18,0.11,0.25,1145,1790,1684,0.659182498560737
226,0.44,0.495,0.18,0.09,0.25,1153,1790,1711,0.6586689517280776
238,0.44,0.495,0.198,0.1,0.25,1142,1790,1681,0.6580236243157591
228,0.44,0.495,0.18,0.1,0.2,1148,1790,1705,0.6569384835479255
241,0.44,0.495,0.198,0.11,0.25,1134,1790,1669,0.6556808326105811
231,0.44,0.495,0.18,0.11,0.2,1141,1790,1694,0.6549942594718715
235,0.44,0.495,0.198,0.09,0.25,1141,1790,1696,0.6546184738955823
225,0.44,0.495,0.18,0.09,0.2,1147,1790,1721,0.6533751068071775
237,0.44,0.495,0.198,0.1,0.2,1136,1790,1690,0.6528735632183909
240,0.44,0.495,0.198,0.11,0.2,1130,1790,1679,0.6514845776880945
234,0.44,0.495,0.198,0.09,0.2,1135,1790,1706,0.6493135011441649
